PRIMER DÍGITO;SEGUNDO DÍGITO;CUENTA ALTERNATIVA A 6 DÍGITOS;CUENTA OPERATIVA;CONCEPTO;SALDO FULL IFRS;DIVISA
2;23;231020;;CONTRIBUCIÓN DE LA EMPRESA -CONSOLIDADA-;0,00;USD
2;23;231025;;FONDO DE PERSEVERANCIA;0,00;USD
2;23;231030;;CONTRIBUCIÓN DE LA EMPRESA (EXTRAORDINARIA SIN CONDICIÓN);0,00;USD
2;23;231035;;CONTRIBUCIÓN DE LA EMPRESA -POR CONSOLIDAR-;0,00;USD
2;23;231040;;CONTRIBUCIONES EXTRAORDINARIAS DE LA EMPRESA (CON CONDICIÓN);0,00;USD
2;23;231045;;RENDIMIENTOS POR APORTES EXTRAORDINARIOS (CON CONDICIÓN);0,00;USD
2;23;231050;;FONDO DE PERSEVERANCIA EN TRANSITO;0,00;USD
2;23;231055;;RENDIMIENTOS FONDO DE PERSEVERANCIA EN TRANSITO;0,00;USD
2;23;2357;;APORTES;0,00;USD
2;23;235705;;APORTES SOCIALES;0,00;USD
2;23;235710;;APORTES POR DEVOLVER;0,00;USD
2;24;240505;;DESCUENTOS;0,00;USD
2;24;240510;;CRÉDITOS DE CONVENIO;0,00;USD
2;24;240515;;ENTIDADES FINANCIERAS EXTERIOR;0,00;USD
2;24;240520;;ORGANISMOS INTERNACIONALES;0,00;USD
2;24;240525;;APOYOS TRANSITORIOS DE LIQUIDEZ;0,00;USD
2;24;241005;;CRÉDITOS;0,00;USD
2;24;241010;;DESCUENTOS;0,00;USD
2;24;241505;;PARA SU SOLIDEZ PATRIMONIAL;0,00;USD
2;24;241595;;OTROS;0,00;USD
2;24;242000;;FINAGRO;0,00;USD
2;24;242500;;FINDETER;0,00;USD
2;24;243005;;FONDO DE DESARROLLO ELÉCTRICO;0,00;USD
2;24;243505;;CRÉDITOS;-100.667.747,22;USD
2;24;243510;;DESCUBIERTOS EN CUENTA CORRIENTE BANCARIA;0,00;USD
2;24;243515;;CRÉDITOS HIPOTECARIOS;0,00;USD
2;24;243520;;PAGARES;0,00;USD
2;24;243525;;CARTAS DE CRÉDITO;0,00;USD
2;24;243530;;ACEPTACIONES;0,00;USD
2;24;243555;;CRÉDITOS ORDINARIOS;0,00;USD
2;24;243560;;CONTRATOS DE ARRENDAMIENTO FINANCIERO (LEASING);0,00;USD
2;24;244005;;CRÉDITOS;-261.913.009,82;USD
2;24;244010;;SOBREGIROS;-1.413.855,90;USD
2;24;244015;;PAGARES;0,00;USD
2;24;244020;;CARTAS DE CRÉDITO;0,00;USD
2;24;244025;;ACEPTACIONES;0,00;USD
2;24;244030;;FINANCIACIÓN INVERSIONES EN EL EXTERIOR;0,00;USD
2;24;244035;;ENTIDADES FINANCIERAS EXTERIOR;0,00;USD
2;24;244040;;ORGANISMOS INTERNACIONALES;0,00;USD
2;24;244045;;BANCO MUNDIAL;0,00;USD
2;24;244050;;BANCO INTERAMERICANO DE DESARROLLO;-40.214.594,44;USD
2;24;244055;;CORPORACIÓN ANDINA DE FOMENTO;0,00;USD
2;24;244095;;OTROS;0,00;USD
2;24;244505;;FEDERACIÓN NACIONAL DE CAFETEROS;0,00;USD
2;24;244595;;OTROS;0,00;USD
2;24;245005;;BANCO MUNDIAL (BIRF);0,00;USD
2;24;245010;;BANCO INTERAMERICANO DE DESARROLLO;0,00;USD
2;24;245015;;ASOCIACIÓN INTERNACIONAL DE FOMENTO;0,00;USD
2;24;245020;;CORPORACIÓN ANDINA DE FOMENTO;0,00;USD
2;24;245025;;BANCO DE DESARROLLO DEL CARIBE;0,00;USD
2;24;245030;;FONDO LATINOAMERICANO DE RESERVAS;0,00;USD
2;24;245035;;CORPORACION INTERAMERICANA DE INVERSION;0,00;USD
2;24;245095;;OTROS;0,00;USD
2;24;245505;;FONDO MONETARIO INTERNACIONAL;0,00;USD
2;24;245510;;ASOCIACION INTERNACIONAL DE FOMENTO;0,00;USD
2;24;245515;;BANCO INTERAMERICANO DE DESARROLLO;0,00;USD
2;24;245520;;BANCO MUNDIAL (BIRF);0,00;USD
2;24;245525;;BANCO DE DESARROLLO DEL CARIBE;0,00;USD
2;24;245595;;OTRAS;0,00;USD
2;24;249005;;PARTICULARES;0,00;USD
2;24;249010;;GUBERNAMENTALES;0,00;USD
2;24;249070;;PASIVOS FINANCIEROS OTROS PARTICULARES DERECHO DE USO;-161.480.633,05;USD
2;25;250105;;HONORARIOS;0,00;USD
2;25;250110;;COMISIONES;-3.148.460,28;USD
2;25;250115;;COMISIONES FIDUCIARIAS;0,00;USD
2;25;250195;;OTRAS;0,00;USD
2;25;250205;;SERVICIOS;0,00;USD
2;25;250210;;GASTOS LEGALES ;0,00;USD
2;25;250215;;MANTENIMIENTO Y REPARACIONES;0,00;USD
2;25;250220;;GASTOS DE VIAJE;0,00;USD
2;25;250225;;GASTOS FINANCIEROS;-50.291,40;USD
2;25;250230;;POR OPERACIONES DE CAPTACIÓN Y SERVICIOS FINANCIEROS;0,00;USD
2;25;250295;;OTROS;0,00;USD
2;25;250305;;RENTA Y COMPLEMENTARIOS;-8.359.672,55;USD
2;25;250310;;INDUSTRIA Y COMERCIO;0,00;USD
2;25;250315;;PREDIAL;0,00;USD
2;25;250320;;TIMBRES;-90.230,48;USD
2;25;250325;;VEHÍCULOS;0,00;USD
2;25;250330;;CREE;0,00;USD
2;25;250335;;A LAS VENTAS RETENIDO;0,00;USD
2;25;250340;;SOBRE LAS VENTAS POR PAGAR ;-4.023.852,95;USD
2;25;250345;;SOBRETASAS Y OTROS;-10.744.897,58;USD
2;25;250405;;DIVIDENDOS;0,00;USD
2;25;250410;;PARTICIPACIONES;0,00;USD
2;25;250415;;RENDIMIENTOS POR PAGAR;0,00;USD
2;25;250500;;ARRENDAMIENTOS;0,00;USD
2;25;250605;;SOBRE CUENTAS CORRIENTES;0,00;USD
2;25;250610;;SOBRE CUENTAS DE AHORRO;0,00;USD
2;25;250615;;SOBRE ABONOS EN CUENTA;0,00;USD
2;25;250620;;SOBRE EXPEDICIÓN DE CHEQUES DE GERENCIA;0,00;USD
2;25;250625;;SOBRE RECOMPRA DE CARTERA O DE TÍTULOS;0,00;USD
2;25;250630;;SOBRE PAGOS POR CRÉDITOS INTERBANCARIOS;0,00;USD
2;25;250635;;AUTORETENCIÓN SOBRE RECURSOS EN CUENTAS DE DEPÓSITO EN EL  BANCO DE LA REPÚBLICA;0,00;USD
2;25;250640;;CONTRIBUCIÓN DESCONTABLE (DB);0,00;USD
2;25;250645;;SOBRE OTRAS TRANSACCIONES;0,00;USD
2;25;250705;;BIENES INMUEBLES;0,00;USD
2;25;250710;;BIENES MUEBLES;0,00;USD
2;25;250805;;PARA INCENTIVOS A AGRICULTORES ENTIDADES GUBERNAMENTALES;0,00;USD
2;25;250810;;DE CONTRACCIÒN MONETARIA;0,00;USD
2;25;250895;;OTROS DEPÓSITOS;0,00;USD
2;25;250900;;DERECHOS PATRIMONIALES DE CLIENTES;0,00;USD
2;25;251000;;OTROS USUARIOS;0,00;USD
2;25;251105;;CUENTA POR PAGAR PAGO A PROVEEDORES;-10.176.706,86;USD
2;25;251110;;SERVICIOS;-220.412,42;USD
2;25;251115;;ADECUACIÓN E INSTALACIÓN DE OFICINAS;0,00;USD
2;25;251195;;OTROS;0,00;USD
2;25;251200;;PROVEEDORES DE COMPAÑÍAS VINCULADAS ;0,00;USD
2;25;251300;;PROVEEDORES DE CASA MATRIZ ;0,00;USD
2;25;251405;;SUPERINTENDENCIA FINANCIERA DE COLOMBIA;0,00;USD
2;25;251406;;CÁMARA DE COMERCIO;0,00;USD
2;25;251407;;ASOCIACIÓN BANCARIA Y DE ENTIDADES FINANCIERAS DE COLOMBIA;0,00;USD
2;25;251408;;FASECOLDA;0,00;USD
2;25;251409;;ASOCIACIÓN NACIONAL DE INSTITUCIONES FINANCIERAS   ANIF;0,00;USD
2;25;251410;;FONDO DE GARANTIAS INSTITUCIONES FINANCIERAS;0,00;USD
2;25;251411;;SERVIBANCA;0,00;USD
2;25;251412;;FENALPROSE;0,00;USD
2;25;251413;;ASCREDIBANCO;0,00;USD
2;25;251414;;RED MULTICOLOR;0,00;USD
2;25;251415;;REDEBAN;0,00;USD
2;25;251416;;CONFEDERACIÓN DE COOPERATIVAS DE COLOMBIA;0,00;USD
2;25;251417;;CONFEDERACIÓN LATINOAMERICANA DE COOPERATIVAS DE AHORRO Y CRÉDITO;0,00;USD
2;25;251418;;FONDO NACIONAL DE BOMBEROS;0,00;USD
2;25;251419;;CONTRALORÍA GENERAL DE LA REPÚBLICA;0,00;USD
2;25;251420;;FEDERACIÓN NACIONAL DE AGENTES DE ADUANA;0,00;USD
2;25;251421;;ACOAS;0,00;USD
2;25;251422;;FEDERACIÓN COLOMBIANA DE COMPAÑÍAS DE LEASING - FEDELEASING;0,00;USD
2;25;251423;;ORGANIZACIÓN DE COOPERATIVAS DE AMÉRICA ;0,00;USD
2;25;251424;;FOSYGA;0,00;USD
2;25;251425;;FONDO DE PREVENCIÓN VIAL NACIONAL;0,00;USD
2;25;251426;;FONDO DE RIESGOS LABORALES;0,00;USD
2;25;251427;;TASA DE SOSTENIBILIDAD DEL RUNT;0,00;USD
2;25;251428;;OTRAS AGREMIACIONES;0,00;USD
2;25;251429;;ASOBOLSA;0,00;USD
2;25;251495;;OTRAS;0,00;USD
2;25;251505;;EFECTIVO RECAUDADO;0,00;USD
2;25;251510;;TÍTULOS COLOCADOS POR COBRAR;0,00;USD
2;25;251605;;CARTERA CLIENTES;0,00;USD
2;25;251610;;COMPRAS Y VENTAS;0,00;USD
2;25;251615;;COMPRAS Y VENTAS TÍTULOS SOBRE Y PRODUCTOS AGROPECUARIOS;0,00;USD
2;25;251620;;COMPRAS POR CUMPLIR (DB);0,00;USD
2;25;251625;;COMPRAS POR CUMPLIR TÍTULOS SOBRE Y PRODUCTOS AGROPECUARIOS (DB);0,00;USD
2;25;251630;;CLIENTES VARIOS POR SALDOS MENORES;0,00;USD
2;25;251635;;CLIENTES VARIOS CHEQUES NO COBRADOS;0,00;USD
2;25;251705;;BOLSAS DE VALORES;0,00;USD
2;25;251710;;BOLSAS  DE BIENES Y PRODUCTOS AGROPECUARIOS Y AGROINDUSTRIALES ;0,00;USD
2;25;251715;;COMISIONISTAS DE BOLSAS DE VALORES;0,00;USD
2;25;251720;;COMISIONES POR PAGAR ;0,00;USD
2;25;251725;;COMISIONES EN TÍTULOS SOBRE PRODUCTOS Y EN PRODUCTOS AGROPECUARIOS Y AGROINDUSTRIALES ;0,00;USD
2;25;251805;;SOCIEDADES COMISIONISTAS DE BOLSA;0,00;USD
2;25;251810;;SOCIEDADES COMISIONISTAS DE BOLSAS AGROPECUARIAS Y AGROINDUSTRIALES ;0,00;USD
2;25;251905;;RETENCIONES EN LA FUENTE;-366.828,56;USD
2;25;251910;;JUDICIALES;0,00;USD
2;25;251915;;SINDICATOS;0,00;USD
2;25;251920;;COOPERATIVAS;0,00;USD
2;25;251925;;FONDO DE EMPLEADOS;0,00;USD
2;25;251930;;COLPENSIONES;0,00;USD
2;25;251935;;CAJA COMPENSACIÓN FAMILIAR, ICBF Y SENA;0,00;USD
2;25;251940;;FONDOS DE PENSIONES;0,00;USD
2;25;251945;;RETENCIONES Y APORTES DE NOMINA;-3.735,67;USD
2;25;251995;;OTROS;-1.103.874,21;USD
2;25;252005;;COMPRA DE INVERSIONES;0,00;USD
2;25;252010;;COMPRA DE MONEDAS;0,00;USD
2;25;252015;;ADMINISTRACION Y CUSTODIA DE FONDOS EN EL EXTERIOR;0,00;USD
2;25;252100;;ÓRDENES DE COMPRA POR UTILIZAR ;0,00;USD
2;25;252200;;ADQUISICIÓN DE BIENES Y SERVICIOS NACIONALES;0,00;USD
2;25;252300;;TRANSFERENCIAS POR PAGAR;0,00;USD
2;25;252405;;ORIGINADOR;0,00;USD
2;25;252410;;EMISOR;0,00;USD
2;25;252500;;ADQUISICIÓN DE BIENES Y SERVICIOS DEL EXTERIOR;0,00;USD
2;25;252600;;CUENTAS CORRIENTES COMERCIALES ;0,00;USD
2;25;252700;;INSTALAMENTOS POR PAGAR ;0,00;USD
2;25;252800;;REGALÍAS POR PAGAR ;0,00;USD
2;25;252905;;MULTAS Y SANCIONES   SUPERINTENDENCIA FINANCIERA DE COLOMBIA;0,00;USD
2;25;252910;;MULTAS Y SANCIONES OTRAS AUTORIDADES ADMINISTRATIVAS;0,00;USD
2;25;252915;;INDEMNIZACIONES A CLIENTES;0,00;USD
2;25;252920;;LABORALES;0,00;USD
2;25;252925;;DEMANDAS POR INCUMPLIMIENTO DE CONTRATOS;0,00;USD
2;25;252995;;OTROS;0,00;USD
2;25;253000;;ACREEDORES OFICIALES ;0,00;USD
2;25;253100;;ACREEDORES VARIOS;0,00;USD
2;25;253200;;DEUDAS CON DIRECTORES;0,00;USD
2;25;253300;;DEUDAS CON ACCIONISTAS O SOCIOS ;0,00;USD
2;25;253405;;INVALIDEZ Y SOBREVIVENCIA;0,00;USD
2;25;253410;;OTRAS;0,00;USD
2;25;253705;;POR PRIMAS RECAUDADAS;0,00;USD
2;25;253710;;POR INTERESES;0,00;USD
2;25;253715;;REMUNERACIÓN COBRADA EN EXCESO;0,00;USD
2;25;253900;;SEGURO DE DEPÓSITOS LIQUIDADO POR PAGAR;0,00;USD
2;25;254005;;RECAUDOS CARTERA DE FOGAFIN;0,00;USD
2;25;254010;;CRÉDITOS FOGAFIN CAPITAL;0,00;USD
2;25;254015;;CRÉDITOS FOGAFIN INTERESES;0,00;USD
2;25;254100;;COMPAÑÍAS CEDENTES INTERIOR CUENTA CORRIENTE;0,00;USD
2;25;254200;;COMPAÑÍAS CEDENTES EXTERIOR CUENTA CORRIENTE;0,00;USD
2;25;254300;;COASEGURADORES CUENTA CORRIENTE ACEPTADOS;0,00;USD
2;25;254400;;COASEGURADORES CUENTA CORRIENTE CEDIDOS;0,00;USD
2;25;254500;;OBLIGACIONES A FAVOR DE ASEGURADOS VIDA;0,00;USD
2;25;254605;;SOLICITUD DE PÓLIZAS;0,00;USD
2;25;254610;;REHABILITACIÓN DE PÓLIZAS;0,00;USD
2;25;254615;;DEPÓSITOS PÓLIZAS DIRECTAS;0,00;USD
2;25;254620;;DEPÓSITOS PÓLIZAS COASEGURO CEDIDO;0,00;USD
2;25;254700;;DIVIDENDOS POR PAGAR A ASEGURADOS VIDA;0,00;USD
2;25;254805;;PRIMAS CEDIDAS POR PAGAR;0,00;USD
2;25;254810;;OTROS CONCEPTOS;0,00;USD
2;25;254900;;DEPÓSITOS RETENIDOS A REASEGURADORES INTERIOR;0,00;USD
2;25;255005;;BANCO DE COMERCIO EXTERIOR - BANCOLDEX;0,00;USD
2;25;255100;;REASEGURADORES EXTERIOR CUENTA CORRIENTE;0,00;USD
2;25;255200;;SINIESTROS LIQUIDADOS POR PAGAR;0,00;USD
2;25;255305;;AFILIADOS Y BENEFICIARIOS;0,00;USD
2;25;255310;;ENTIDADES PROMOTORAS DE SALUD;0,00;USD
2;25;255315;;INSTITUCIONES PRESTADORAS DE SERVICIOS DE SALUD;0,00;USD
2;25;255320;;APORTES SISTEMA GENERAL DE PENSIONES Y SALUD;0,00;USD
2;25;255325;;ADMINISTRADORAS DE RIESGOS LABORALES;0,00;USD
2;25;255330;;RECAUDOS POR DESAFILIACIÓN AUTOMÁTICA;0,00;USD
2;25;255395;;OTRAS;0,00;USD
2;25;255405;;COMISIONES;0,00;USD
2;25;255410;;OTRAS;0,00;USD
2;25;255505;;SORTEADOS;0,00;USD
2;25;255510;;VENCIDOS;0,00;USD
2;25;255515;;RESCINDIDOS;0,00;USD
2;25;255520;;VENCIDOS CON CUOTAS EN MORA NO PRESCRITOS;0,00;USD
2;25;255525;;CUPONES VENCIDOS POR PAGAR;0,00;USD
2;25;255530;;BONIFICACIONES SOBRE TÍTULOS SORTEADOS O VENCIDOS;0,00;USD
2;25;255535;;DEPÓSITOS PARA REHABILITACIÓN DE TÍTULOS;0,00;USD
2;25;255540;;CUOTAS ANTICIPADAS;0,00;USD
2;25;255605;;CASA MATRIZ ;0,00;USD
2;25;255610;;SUBSIDIARIAS;0,00;USD
2;25;255615;;RELACIONADAS ;0,00;USD
2;25;255620;;ASOCIADAS;0,00;USD
2;25;255625;;OTRAS;0,00;USD
2;25;2558;;PASIVOS POR IMPUESTOS DIFERIDOS;0,00;USD
2;25;255800;;PASIVOS POR IMPUESTOS DIFERIDOS;0,00;USD
2;25;255905;;RETIROS;0,00;USD
2;25;255910;;APORTES;0,00;USD
2;25;256000;;ACUERDOS DE CONCESIÓN DE SERVICIOS;0,00;USD
2;25;256500;;SUBVENCIONES DEL GOBIERNO;0,00;USD
2;25;256600;;TITULOS BEPS-INCENTIVO PERIÒDICO;0,00;USD
2;25;257000;;RENDIMIENTOS ACREEDORES FIDUCIARIOS;0,00;USD
2;25;259005;;CUOTAS PARTES PENSIONES DE JUBILACIÓN;0,00;USD
2;25;259010;;CHEQUES GIRADOS NO COBRADOS;-5.850.017,69;USD
2;25;259015;;VALORES REINTEGRAR  DACIÓN EN PAGO;0,00;USD
2;25;259020;;DONACIONES DE TERCEROS POR PAGAR;0,00;USD
2;25;259030;;VALORES RECIBIDOS POR PRIVATIZACIONES;0,00;USD
2;25;259040;;CUENTAS POR PAGAR EXASOCIADOS;0,00;USD
2;25;259045;;PUBLICIDAD Y PROPAGANDA;0,00;USD
2;25;259050;;SEGUROS;-29.368.932,48;USD
2;25;259055;;OBLIGACIONES SOCIOS ;0,00;USD
2;25;259065;;NACIÓN LEY 546 DE 1999;0,00;USD
2;25;259070;;PRIMAS POR RECAUDAR DE COASEGURO CEDIDO;0,00;USD
2;25;259075;;CÁMARA DE COMPENSACIÓN DEL SOAT;0,00;USD
2;25;259080;;CUENTAS POR PAGAR A COMPAÑÍAS VINCULADAS ;0,00;USD
2;25;259085;;CUENTAS POR PAGAR A CONTRATISTAS ;0,00;USD
2;25;259090;;CUENTAS POR PAGAR EN OPERACIONES CONJUNTAS;0,00;USD
2;25;259095;;OTRAS;-34.662.079,03;USD
2;25;259505;;PASIVOS INCLUIDOS EN GRUPOS DE ACTIVOS PARA SU DISPOSICIÓN CLASIFICADOS COMO MANTENIDOS PARA LA VENTA;0,00;USD
2;25;259600;;TRANSFERENCIA ANUAL A CARGO DE LAS EMPRESAS;0,00;USD
2;26;261005;;SEGUROS DE DAÑOS;0,00;USD
2;26;261010;;SEGUROS DE PERSONAS;0,00;USD
2;26;261015;;SEGURO OBLIGATORIO DE DAÑOS CORPORALES CAUSADOS A LAS PERSONAS EN ACCIDENTES DE TRÁNSITO SOAT;0,00;USD
2;26;261505;;VIDA INDIVIDUAL;0,00;USD
2;26;261510;;RIESGOS LABORALES;0,00;USD
2;26;261515;;SEGUROS DE PENSIONES OBLIGATORIAS;0,00;USD
2;26;261520;;SEGUROS DE PENSIONES VOLUNTARIAS;0,00;USD
2;26;261525;;SEGURO EDUCATIVO;0,00;USD
2;26;261530;;PARTE REASEGURADORES;0,00;USD
2;26;261595;;OTRAS;0,00;USD
2;26;2616;;BENEFICIOS ECONÓMICOS PERIÓDICOS (BEPs);0,00;USD
2;26;261600;;BENEFICIOS ECONÓMICOS PERIÓDICOS (BEPs);0,00;USD
2;26;262000;;RESERVA SEGURO DE VIDA DE AHORRO CON PARTICIPACIÓN;0,00;USD
2;26;263005;;A CARGO DE REASEGURADORES;0,00;USD
2;26;263010;;A CARGO DE LA COMPAÑÍA;0,00;USD
2;26;263505;;CON CUOTAS AL DÍA;0,00;USD
2;26;263510;;CON CUOTAS EN MORA;0,00;USD
2;26;263515;;DESVIACIONES;0,00;USD
2;26;263520;;CUPONES POR PAGAR;0,00;USD
2;26;263525;;INTERESES Y SORTEOS;0,00;USD
2;26;263530;;PLANES EN UVR;0,00;USD
2;26;263595;;OTROS DERECHOS ESTIPULADOS;0,00;USD
2;26;264005;;SEGURO DE TERREMOTO;0,00;USD
2;26;264010;;SEGURO DE CRÉDITO A LA EXPORTACIÓN;0,00;USD
2;26;264015;;RIESGOS LABORALES;0,00;USD
2;26;264500;;RESERVA DE RIESGOS CATASTRÓFICOS;0,00;USD
2;26;265005;;SEGUROS DE DAÑOS;0,00;USD
2;26;265010;;SEGUROS DE PERSONAS;0,00;USD
2;26;265015;;SEGUROS PREVISIONALES;0,00;USD
2;26;265020;;RIESGOS LABORALES;0,00;USD
2;26;265025;;SEGURO OBLIGATORIO DE DAÑOS CORPORALES CAUSADOS A LAS  PERSONAS EN ACCIDENTES DE TRÁNSITO SOAT;0,00;USD
2;26;265030;;PAGOS DE BENEFICIOS EDUCATIVOS;0,00;USD
2;26;265505;;SEGUROS DE DAÑOS;0,00;USD
2;26;265510;;SEGUROS DE PERSONAS;0,00;USD
2;26;265515;;SEGUROS PREVISIONALES;0,00;USD
2;26;265520;;RIESGOS LABORALES;0,00;USD
2;26;265525;;SEGUROS OBLIGATORIOS;0,00;USD
2;26;266005;;SEGURO DE CRÉDITO A LA EXPORTACIÓN PARA RIESGOS POLÍTICOS Y EXTRAORDINARIOS;0,00;USD
2;26;266505;;REASEGURADORES INTERIOR;0,00;USD
2;26;266510;;REASEGURADORES EXTERIOR;0,00;USD
2;26;266515;;RIESGOS LABORALES;0,00;USD
2;26;266520;;BENEFICIOS ECONÓMICOS PERIÓDICOS (BEPs);0,00;USD
2;26;266595;;OTRAS;0,00;USD
2;26;268005;;SEGURO DE DEPÓSITOS INSTITUCIONES FINANCIERAS;0,00;USD
2;26;268010;;SEGURO DE DEPÓSITOS ENTIDADES COOPERATIVAS;0,00;USD
2;26;268015;;GARANTÍAS OTORGADAS FONDOS DE CESANTÍAS;0,00;USD
2;26;268020;;TÉCNICAS GARANTÍAS OTORGADAS FONDOS DE PENSIONES;0,00;USD
2;26;268025;;PENSIONES ADMINISTRADORAS DE RIESGOS LABORALES;0,00;USD
2;26;268030;;ADMINISTRACIÓN DEL RIESGO DE GARANTÍAS –FNG- (RESERVA DE  SINIESTRALIDAD);0,00;USD
2;27;270500;;NOMINA POR PAGAR;0,00;USD
2;27;271000;;CESANTÍAS;-7.754.066,79;USD
2;27;271500;;INTERESES SOBRE CESANTÍAS;0,00;USD
2;27;272000;;VACACIONES;-3.516.679,86;USD
2;27;272500;;PRIMA LEGAL;-1.195.120,83;USD
2;27;273000;;PRIMA EXTRALEGAL;0,00;USD
2;27;273500;;BONIFICACIONES;-115.579,20;USD
2;27;274000;;FONDOS DE PENSIONES;0,00;USD
2;27;274500;;PROVISIONES  CORRIENTES POR BENEFICIOS A LOS EMPLEADOS;0,00;USD
2;27;275000;;PROVISIONES NO CORRIENTES POR BENEFICIOS A LOS EMPLEADOS;0,00;USD
2;27;275205;;APORTACIONES DEFINIDAS;0,00;USD
2;27;275210;;BENEFICIOS DEFINIDOS;-1.342.221,38;USD
2;27;275500;;BONOS PENSIONALES;0,00;USD
2;27;276000;;INDEMNIZACIONES LABORALES ;0,00;USD
2;27;276500;;CÁLCULO ACTUARIAL PENSIONES DE JUBILACIÓN;-1.711.258,40;USD
2;27;279500;;OTROS BENEFICIOS;-143.849,78;USD
2;28;280505;;SUPERINTENDENCIA FINANCIERA DE COLOMBIA;0,00;USD
2;28;280510;;CÁMARA DE COMERCIO;0,00;USD
2;28;280515;;ASOCIACIÓN BANCARIA Y DE ENTIDADES FINANCIERAS DE COLOMBIA;0,00;USD
2;28;280520;;FASECOLDA;0,00;USD
2;28;280525;;ASOCIACIÓN NACIONAL DE INSTITUCIONES FINANCIERAS   ANIF;0,00;USD
2;28;280530;;FONDO DE GARANTÍAS INSTITUCIONES FINANCIERAS;0,00;USD
2;28;280535;;SERVIBANCA;0,00;USD
2;28;280540;;FENALPROSE;0,00;USD
2;28;280545;;ASCREDIBANCO;0,00;USD
2;28;280550;;RED MULTICOLOR;0,00;USD
2;28;280555;;REDEBAN;0,00;USD
2;28;280560;;CONFEDERACIÓN DE COOPERATIVAS DE COLOMBIA;0,00;USD
2;28;280565;;CONFEDERACIÓN LATINOAMERICANA DE COOPERATIVAS DE AHORRO  Y CRÉDITO;0,00;USD
2;28;280570;;CONTRALORÍA GENERAL DE LA REPÚBLICA;0,00;USD
2;28;280575;;FEDERACIÓN NACIONAL DE AGENTES DE ADUANA;0,00;USD
2;28;280580;;ACOAS;0,00;USD
2;28;280585;;FEDERACIÓN COLOMBIANA DE COMPAÑÍAS DE LEASING - FEDELEASING;0,00;USD
2;28;280590;;ORGANIZACIÓN DE COOPERATIVAS DE AMÉRICA;0,00;USD
2;28;280591;;ASOFIDUCIARIAS;0,00;USD
2;28;280592;;ASOBOLSA;0,00;USD
2;28;280595;;OTRAS;0,00;USD
2;28;280700;;PASIVOS POR COSTOS DE REESTRUCTURACIÓN;0,00;USD
2;28;280800;;CONTRATOS ONEROSOS;0,00;USD
2;28;280900;;OBLIGACIONES IMPLÍCITAS;0,00;USD
2;28;281000;;OBLIGACIONES LEGALES;0,00;USD
2;28;281100;;OBRAS DE URBANISMO ;0,00;USD
2;28;281200;;MANTENIMIENTO Y REPARACIONES ;0,00;USD
2;28;281305;;EXCESOS (DEFECTOS) DE COLOCACIONES DE CARTERA ;0,00;USD
2;28;281310;;EXCESO EN ADQUISICIÓN INVERSIONES O ACTIVOS FIJOS;0,00;USD
2;28;281315;;DEFECTOS EN INVERSIONES;0,00;USD
2;28;281320;;DEFECTO EN INVERSIONES DE LAS RESERVAS Y OBLIGATORIAS ;0,00;USD
2;28;281325;;DEFECTOS DE ENCAJE;0,00;USD
2;28;281330;;MARGEN DE SOLVENCIA;0,00;USD
2;28;281335;;POSICIÓN PROPIA;0,00;USD
2;28;281340;;OTRAS;0,00;USD
2;28;281405;;MULTAS Y SANCIONES OTRAS AUTORIDADES ADMINISTRATIVAS;-144.714,62;USD
2;28;281410;;INDEMNIZACIONES A CLIENTES;-376.089,28;USD
2;28;281415;;OTRAS INDEMNIZACIONES;0,00;USD
2;28;281420;;DEMANDAS LABORALES;0,00;USD
2;28;281425;;DEMANDAS POR INCUMPLIMIENTO DE CONTRATOS;0,00;USD
2;28;281430;;LITIGIOS EN PROCESO EJECUTIVO;0,00;USD
2;28;281435;;OTROS LITIGIOS EN PROCESO ADMINISTRATIVO JUDICIAL O ARBITRAL;0,00;USD
2;28;281495;;OTRAS;0,00;USD
2;28;281505;;RIESGO DE LIQUIDEZ;0,00;USD
2;28;281510;;RIESGO DE TASA DE INTERÉS;0,00;USD
2;28;281600;;PARA OBLIGACIONES DE GARANTÍAS ;-137.222,84;USD
2;28;281800;;EN OPERACIONES CONJUNTAS;0,00;USD
2;28;281900;;DIVERSAS ;0,00;USD
2;28;282005;;COMISIONES;0,00;USD
2;28;282010;;OTRAS;0,00;USD
2;28;282105;;FONDO DE CESANTÍA;0,00;USD
2;28;282110;;FONDO DE PENSIONES;0,00;USD
2;28;282115;;RETIROS POR PAGAR DE LOS TIPOS DE FONDOS CONSERVADOR, DE MAYOR RIESGO O ESPECIAL DE RETIRO PROGRAMADO;0,00;USD
2;28;282120;;RETIRO DE APORTES DEL PORTAFOLIO DE LARGO PLAZO;0,00;USD
2;28;282205;;SINIESTROS AVISADOS;0,00;USD
2;28;282210;;RIESGOS EN CURSO;0,00;USD
2;28;282215;;DEVOLUCIÓN PRIMAS;0,00;USD
2;28;282220;;CAPITAL GARANTÍA;0,00;USD
2;28;282225;;OTRAS;0,00;USD
2;28;282300;;OTRAS PROVISIONES;-15.205.366,07;USD
2;29;290600;;FONDO PROGRAMAS PREVENCIÓN E INVESTIGACIÓN - ATEP;0,00;USD
2;29;290705;;INTERESES;0,00;USD
2;29;290710;;COMISIONES;-1.488.493,78;USD
2;29;290715;;ARRENDAMIENTOS;0,00;USD
2;29;290720;;SERVICIOS DE ALMACÉN;0,00;USD
